inv_nr	page_no	langs	page_text	url
1554	794	msa	saija bertanja Capada manoesiacoe Zamoeanja sidaada Hanja Zaija brie tauw capada Touancoe djangan hati brat padazaija, macazaija zoeroe Capitan Boeca pegi die Candaer pada Boelan december 29. Barie bertanja pada abdul Banja die manjauot Zoedah tida ada Hanja Ziapacan tau ada Catida, Lagie tanja pada Radja Candaer diama njauot sidaada malihat ambar itoe pon sida, Comedien pegi Cataroena ber tanija Capada Bobato die Taroena dia orang manjauot zoeda tida oeda, te tapie ada ambar isoe Hanja Radja Loedah bawadie Ternati, Zaija minta capada Touan bagimanazaija adabageam atauwa sida, Carna Touan Comp=e adie daen zabenar. Tamat Touan ampoenja sahabatiang kasie Marcus Laleroi Tertoelis die Taboe„ lis can pada 3. Narie boelan Januarij Tauon 1694. —	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0794
1554	807	msa	alsteijn daer davidt Isaak pada balaijar Camagindano Tingal satoe harie die simi, Zebab maminta Capadacoe zatoe prauw pada antor soerat Casiauw pada harie Esonjadia orang balaijar Catana rang tenseboet daen 21. harie Boelau djoemadie awal ija Ianuarij Cadengaran zoedalah die Tana sangir Taroena diaorang soeroe pangeelzariant dengan Bobato Chiauw Pada datang die zana Zesongo ada die sana pada 8. darie Boelan 9ber: Corp=le camie pergie Camanado Padaam beelcom gadji ben toeuwe Tanjakitan brat zoeda tingal Lama diezana, zebab— sakitnja, daer pada 25. Harie boelem terseboet, gantinja Corp:l Hans diderik Ranke datang die Tana Camie Zebab Corp:e rang ter zeboet zoedaloen Toelang capada assaenja artinja Capada tanoen Coernazoeda djadi derie tanoeh. —	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0807
1554	817	msa	"  Camodien derie Pada itoe, adapoen kieriman aija henda zatoe tamboer itoe zoedalaeh anacda manarima dengan zoeca Hali, maca Camie Toenbaijiki Roema die attas Cotta poen zoeda abis macazacarang camie baijiki Capor daen Iapan Capada marian. sabagelagie aijahenda Heer goernad=r mangatacan orang Toseho itoe camie toe toer rang moela moela saorang laki laki Batjan babini saorang Parom poean Toseho doeloec die Batjan maca beranac sigae orang laki laki maca laki laki Batjan itoe mati maca Parompoean Toseho Combali mambawa dengan anac sigaeorang laki Laki itae doedoel die Toseho, maca anac rang toewa itoe mati, tingal doea orang, maca lamabagitoe dia nigat negrinja djadi Combalie dengan Bininja daen anac doeaorang Laki laki; adapoen orang Toscho itoe zaorang Laki Laki deren   "	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0817
1554	824	msa	  melaincan pada sacarang mi siada ada Camie manengar djicalauw bagi„ mana atauwa bagimana Hoeconnja daen sabagelagie hati Cami Padoeca sieri sulthan zoengaepoen oda zahorbat camie rang laei laein pergie badagang die Negri magindano, itoepoen siada Zeper ti Zahabat Camie Comp:e, derie Carna zahabat Comp: ter lal oe betael Perto pangazoe padazegala zahabatnja lagie vaen Cauwassa daen Coewatnja daer lagie ija hampeer capada Camie zebab itoelaeh Camie siadaada rang laein Camie harap, malaincan Zahabat Comp:s djoega rang Camie Sarap.  daen Sabagelagie Zeperti Tri Hal barang barang dagangan dalam Capal itoe djangan kieranja Lahabat camie Heren Lebab denie Carna Ciada adadjadi bendjoewalblie dengan sjahabandaer Camie Carna Ciada mofacatharga  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0824
1554	840	msa	  daen sijang Bahoewazacali kali siada die Peroleh rang nama Loepa daen Lale acan hal sieri sulthan d'aendengan saca„ lien Camie rang beryama izie dalam Hoecom. sulthan magindano Pada hal mangaraza berzahabat dengan Comp:e rang soenggoe Loenggoe Togoh rang tiadaberoebah sacalie calie demikienlah caadaam aatacad camie sacalien Pada samaen dauhoeloe Cala Hinga aegheer samaen pada dalam doenia ini, maca zegala demikien toe daen demikier allaen Ta-allaen rang Lebeh tauw daer mampoenjai Barenta pada samsat sacalien alam, walakin dalam pada itoe camie harap djoega Pada Comp:e Zeperti Pendjandjian Pada esene mojang camie tiada ada kieranja beroeboeh rang adat esene mojang canie sulthan na saradin dengan Comp:s Pada Hal bertogoh togohan Leperti djandje rang moelia djangandie. bebahcan Loepaija Poendjoet Cacal sacalien Cabaijican antara sieri sulthan magindano dengan  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0840
1554	863	msa	  tida mauw sacalie kalie bacampon combalie dengan Lakinja, bagietoelah sebabija diaorang zoedadjadi batjere sacali kalie satoe derie rang Laem, son zeperti Camie sauw daen malihat Pa„ rompoean ada Pohoon dauloe derie salahan carnaboecam sacalie atauwa doea Cali djoega, tetapie beroelang oelang bagitoe Zeperti segala Caidipang lagie Tauw teloen Lakinja terseboer djadie amarah daen maloe, Lebab itoe dia zoeda djadi bersalahn, tagal binnja Toenja perboeatan. camie poen mendengar die Bool, die attingola die dauw banja orang rang zoedan bacawin, Laki Gere derie Cawimja pergi babini dengan Parompoean rang Lorein daen Parompoean demikien peenbagitoe. camie Toen malihat siada Hoecoeman Comp:e datang Padaorang orang terseboet, zebabitoe Camie poen sida nieularang pada augustin Laomba, carnadiar ma„ noeroet djoega orang laein Toenja per boeatan Toen dengan zahoeroeff nn Camie   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0863
1554	907	msa	  Taboecan Catta Lacarang Camoe Toelang, Zaija manjauot jja, begitoe saya kaziezagoe Padamoe, bearlaen boeda boeda paecoe agar dia orang poenja bacal, derie toe zoeroeboeda boeda poecol Lagie Zaija dengar orang Poenja ma esgadoean Pado Lahabat Catanja orang mangani toe zoedah Rampas Padaorang Chiauw Toenja barang woeloen Zaija minta Capada Lahabat woedia orang bieleig doestadjangan Ter tjaija, benar zaija zoedach hoeroe Sergie boeang Callasse ksoezaenggoe Banja pada Rampas orang Chiauw Poenja barang rtoe sida, djica dia orang Catta Camie mangani toe Rampas beareaen diaorang Toendjoc mangani toe Ziapa namanja zoeda siampas, — chiauw Liapa namanja hoedah Ram„ pas, Chiauw ziapa namanja, anja  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1554_0907
1921	32	fort	Grond teeckeningh van Baticaloa. tien tan tine Wien Witsen Ven Wien tin Witsen Witsen Witsen 4 Witsen Willen titne Witsen vin Witsen tan Witsen twen Witsen Witten Witsen Van Witen Witsen Te 1n tn WiWa Witsen Witsen x. Witsen Titen en Ten tien Tinnen Taisen Witsen Witsen Witsen tien Willen Wisen Telvinck st  : : „ 8. 8: 10.  „8	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1921_0032
1941	354	nld	fijne malle„ malle„ assas O: mollen hamans — d:o mollen gebloemde addenthiel Mallemollen g: Cassas fijne malle„ Cassas soesjes Cassas d:o hamans mollen malle o _o doeriassen mollen 6: 6: Colegafje Cassas Cassas soesjes  Cassas  Canca	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1941_0354
1956	927	la	No. 36. Hedgsarum Zeijlanicum, triphyllum, flore carui= lescente. 37. Lotus Zeijlanicai rubta, siliqua rotundiori, habitu 38. Chamalda Zeylanica, trifolia Sjinosa, fruetu parvo„ Evica. tripartito, croedo, sapore dula et aen. Cing. Ku-  dhumiris	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1956_0927
1991	149	la	N=o 1. Christolochia longa indica, aromatica odorata. Cingh. Sarsanda Chamalaa Zeylamia trifolia, spinosa fructie parwo tripartito crowvo, sapore dulei et acri. Kudhumeris. Ricinoides ondiea folio lucido fruetu gla¬ bro, Grana Tiglia offiunis dicte. Gajapala Verbena indica spicata foliis obtusis. flore carulesecrte: Kavalheebo. 5. Mercuvialis Zeijlanica truouos aim acd= tabulis. Kupamenija. Artica Zeylanica Hieraiii folio, flore lutescerte, frueta trepartito, kahambe= lija. Bidens Zeijlanica lati folia flore lutdo quasi flaccido. Akmella. Convolvulus Zeij laniais hir sutus. folius pedic Tigvidis in modum, seu in quinque profandas lacinias divisis. Diwipa= huru. senecio Zeijlanica modora minor, flore pur= purdo papposo. Monara Rud him bija. Atripler indica tomentosa, mcana, Majo= 10. vance vereta folies. polkudupala. Ketmia Agyptiaca. Semme Moschato. T. 100. Tatcolam malab. Clitorius flore ceru les. Cartaka= 12. kanuim. 4.	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_1991_0149
2000	300	la	  ster als hier onder gespecificeerden door de M=r ondergesz: staet na„ mentlyk Rad: Aristolochia rotanda Calam. &:a Chin: de Chin: Contr: gerv: Curcum: Ellebor: alb: nigr: Enula gentian: hipepiquan: polypood: Sarsaparill: soorzoner: Formentill: majoran. salvia sarvina Lauri Centaar: min: Sambuc: Lavendul rosarum,  Fol: flores  Herb:  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2000_0300
2000	301	la	   Sem: Coriandri, Cumini Cyna Cijdonior: foenicul: Lini syn api Truct: Cologuinth. tamarinth Pacc: Tuniper„ Lauri Cort: L. Sancti Lign: Sanctum Sassafras Iung: Agaric: Cardamom galang Zingiber Arab: Gummi Assa foelida Bals: Copaiv: E peruvian: gumm: benzoy Euphorby gutta  mastick./ 	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2000_0301
2000	302	la	Judami mastich Scamon styrax Ligd: Therebinth: Tragant:  As virid Alum: crud: Antim: croc: Bol: armen„ Cerussa lythargyrium mercurius viv: Nitrum sal armoniac: Alcali sulph. Citr: P. Catecha„ sigill: 26. alb: de Cypro Succinum moschus Or: Cantharid: mumia lap. hoemathit:  Lazuli. /.	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2000_0302
2000	303	la	lap: Lazuli fl: sulph: 8. dulc: praecipit: alb: rebr: sublimat: sal Corn: Cervi saccharam Saturni oleum de anisi Camphor: Cariophill: Carvi Ceree Citri Cinnamom. Cumini Iuniper: Lavendal L: Sassafras maces mentha succini Terebinth ol: gr:- Tiglij laurin: express:	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2000_0303
2000	304	la	  ol: gr: nac: masc: expr: Ag: Anhaltin: fort: A Besorstic: Bulsi„ Carminat: Cochlearia Corn: Cerv: Vijderarum. Cinamomi Ag: Taniculi rosarum, Al: Succotr: succ: ligut: manna Calabria panis Cydon: Conserv: rosar: mel Rosar: Theriaca andr: angrentum Album Camphua Altha populeon Basilicon. Empl. de Cumin: defensivrubr: A guptiac:  Instrumenta, 	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2000_0304
2029	1360	nld,msa	  zumba wel sijn soo seijden deselve, dat 'er in't ge„ „heel tnegentig stux op dat Eijland waren soo als deselve hier onder tot speculatie ook ge„ „naamtstaan namentlijk: parrewatana kalamba mandjilij sambaba battakapelo Lanoe boro anakola carrera kondamara manoekaka waijjelo Labonja saaki palla mede wapakoe gouw woela tedoela jaga selimata rotoe parre mambera manoemata hodde mauw Jara kareendi parrejawa madouw Laora carnerajaga Loboe parreganka catoela Litam tannerara tanaradoe katoegoe Lakowatoe masoe kottasauw pannesoppa patiala petawa kaja parremedeta banaledoe malaboe katondo pa-quopa Lauwitoe noratoe wan i. ja Lakarrie Sabango padoe Lattawatoe malolo tewooij parra kepingi kalembi malagoe Lawonda paleti bekoe mamboro tabodoe goeli tosi karita bodo-ouw koelongauwa manda kanata wetama terimba bannibeti Lokotana tanga I: fida sanga pareenga kaboda weibaga Lewa battapoesoe tannareeuw Lakoka bodo deeki panna weloe piedoewatoe    	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2029_1360
2286	1087	la	   Spirit:s sal armonie: Corn: Serv: Nitrij Dulcir Theriacalis Aqua Rosarum seniculij Cinamoni Radix Jalapde Thinde Calsparil Contrajari Rabarbarij Procus bxpaire subv: anisatis „mirthee Alawee Campuree Diacherd: Fracastoor Theriaca Andramach Confect: Alkarm: Anthimoni Diaforet Rasur: Con: Eerv: boralum Bubrij Lapus prunell Elixter proprietatis Extract absinth: balholicum Dadanum opiate Mercuri precipet: rub Futriol: Albij sp: sal: valatil: oligsum bantharitis wat Lynwaat (onderst:) Accordeerd /was getek:t/ J J=s Cas Janbz: Secret:s Tinct: - - - - Cinamom:  Balf: gum   	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2286_1087
2302	88	la	Japan Ten Comptoire- Diapatma Empl: Oxicroci- Cumino. — Defencirum F Labdahum Dranis C:merc: Diachilon Cuijngrimm: Mucczaginibus Millitote— Basilicum Alb: Camphorat. P Populeum D' Atcrbct ad ustum Junipri fenicuzie Jassafras mentra Cajapoetj Tantali Succint Berriberi Terra Gario Cillorum Camphora Laurinc  ELca  6 Augt:	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2302_0088
2304	71	la	Register Van Zodani¬ „heden ge papieren als op „ door den E:E: Heere Joan Albert trder 25 ben ce qui powrra être entreprin, fair on commin op av la Suite, 7 our raison den insulten, hostiliteur, d'epredationr, en violationn den lraiten de Ra gair et alliancen. En temoiquage dequez de sigué en seelle la ls presente abord demon susdit Vaiveau Vlrique Eleonor, etam a l'ancre d Staa a laradde d' Ingely daar le Gange ou ilne se trouve poin de papier er timbre. Ee. . . . . . . Mil Sept Ceur Crente quatre, Stile nouveau. oo  Amst  Even  Achtb:  Signe en Scellé en presence de	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2304_0071
2307	871	la	fol sennaezij, Jemanik 33, Cog in ag: ¼¾ Colutia rae ad Crittalagtri qs Mn thoustus herba absint mie flor samb, Camomil â mB Cog:in: sgag add pij Colaturi, spririp Sachr. Saturnig M:F: Notus Sp vin Camph: zvc, aldoes mir haer sp: Sabarm az: int Ravament pulment horde ac qs: herba philandrie/ onthae, absint, schordie, te mi, flor samb Camomil e MB, Cogin Sino albiet urino, add Consistentiam Cataphlasmae N Kungbasilikonzi, aloes mithae, merk presi„ pastaet rub=t tazi, m Junquentae H Empl drano Cum= Curo= du plix Stiptik parasels apodeldog, grisium, a= g=1 paradraap Cung draponpholig zij amalg merc g:s J ung thereb Venek zi, Melrosar,ung basilik. a zi Merstatrubr a Zijntelorrgs mirhae nng mundicat ƒ 9 R Cradind Florentzi3, alum usta Mirhae Mattix enphorium zij  Puli Cornachienae	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2307_0871
2533	1024	msa	"Nieko parobie marrus „van boegis Djambang Holegie Lantjama; toaga. . . . mankatja tara keda basso Rada 3van Wadjo tamanine tagalla Lawalla tomauwa Laddong ontong. . . assa „ Djeko zagalla 3. van Macassar toupie J adje mahana madrie bido.. tobanga. . . . „ padito malle moege patroe mattee„ mangillang 3 van bontaparang 1 Djarre tagalla Despa - - . 1"	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2533_1024
2534	709	la	    Aqua.  Rad  Zign herba  verlon  ghariophill: Cinamomi Sabino, nuc: mosch: Erpr: succini rosarum feniculi Cinamomi theriapal: Rabarber jalappe contr: jervee hupoCuanna China salse parill Liquiritie Tasphras guajac: rasur Corn. Cervi Card: bened: Schondium althea Camill  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2534_0709
2534	711	la	ghariophill: Cinamomi Sabino, nuc: mosch: Erxpr: succini kosarum feniculi Cinamomi theriapal: Rabarber jalappe contr: jervee hupoCuanna Chinae salse parill. Liquiritie Tasphras guajac: rasur Corn. Cervi Card: bened: Schondium althea Camill  6 5 Zign 6 2 2 -herba 2 2 –verlon 3  Aqua. 2 2 Rad	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2534_0711
2546	329	la	Herba althea Salvia rnta schordi aa lb1 flores Croei orientalis a B rosar. rubrarum lb 1. Ligna Simina Lign: Sassafras sem: annisi Carui Cumini foemeuli Lini am lbB Mellita Mell: albi lb 1 gummata Aloes therebinte a bij Mijrrha mastiel sar„ecolla a lbi sang dracon lbb miremalia L manna vitriol: Cipri mereur viv Cerussa Corall: nubr au lds meni Lithargir Aux Corni Cervi ust: lb1. Spiritus spix: Corn: Cerv: E sal: Armoniae a 3ij smet: Castors succini Opii aan 3jn aqua aque Camphor: 3ie rosarum Sneechimeum 1 a 2 s Csix propr paraeel: Herb: absinth Gui	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2546_0329
2680	754	la	  Portis Lapis Seunel florum Sulphurs Herba Absenti Salvira  Flores Sambusi Chamomilli Semanisi aluminus usti Amoniaci mastiches mirrha Eupporci aloes Champura Therebent veneet verides aris argenti vivi Coral rubri vitrioli albi Chantarides ocul chancri Sperma ceti _=o cochelaar Carminativi _o p. volaat oliosi ¼ lb: garioffel nagulen ¼. „ Canneel ¼. „ folij off macis  Subbimat  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2680_0754
2764	479	la	   Aij Cinamom: marm. une: moschat. rad: Specaceranha flor dhainomila: sambue: Cortie: granator: aloes Camphor Mijrrh: sangv: draconis Virid aeris coralc: rubh: vitrioc: de ciper Balsam Copaib: peruvian sulphur anisat: Merc: praijpit. - rubr: elix: vita spir: ritr: dul: vitrioi corn: ceto: Extr: absijnth. sal volat: aleos: R: Croec: Cinamom  Therebinth  	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2764_0479
2781	1087	la	    Olios Meuthal Macis Succin Opium purificat Opies Extract Catholic: Laxatie Rosin: Jalapp: Radix Jalapp: folios senn: Mell: albi Cuinamom: Foenicul Rosas angelie Aristotoch: rotand: Gertiaan galang zeldoor Sassaparill:— Liquiriti Absijnt Althae Scordij Curd: B: Rutha: Salv: Silvestr:  Radi  Aqnos     	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_2781_1087
3163	94	es	En Cuartio. 4 IRTOaDVR 3 Jenrt 26 S2 ƒ11 Joseph Ascarate del Sagrado orden &e Pre Tray dicadores Procurador General de su Provincia de eE Santirima Rossaris en estas Islas, ante Vurd. en deuida forma me presento y Digo Que para lingeln los efectos que adictra mi Provincia convens a 3 se hade seruir Vird. mandar seme recuia in formacion en, conforme à dexecho con los testigos que preventare exami ando los caroo l bavo & Juramento Solemne, et divan, x declarer d2 que sepan sobra las ge H. Inierrogatorio Seven Presuntas, o punt ente= Primeramente sean prequntados por su hedad, Estado, vecindad, o generales de la ley- x Itt si sauen, ap les consta: Memtas Folesias Parrochiales del Clero sechbar vin Excepér on & las que estan en los Es Eramuros en in mediaciones & esta Cuuidad ve Administra por sus Parrochos a los Flaturales, y Mesti zos felio rezes, de ella ensu natino Iionra cor Jesandoles, Predicands les, q ensenando les la	https://transcriptions.globalise.huygens.knaw.nl/detail/urn:globalise:NL-HaNA_1.04.02_3163_0094
